IssuerId,IssuerId2,BusinessDate,StateCode,SourceName,NetworkName,NetworkURL,custnum,MarketCoverage,DentalOnlyPlan
71051,71051,01-10-2019,IA,SERFF,BEST Life Nationwide,http://www.bestlife.com/exchange/dentemax.html,13,,
74980,74980,01-10-2019,IA,SERFF,Avera Health Plans,https://www.avera.org/marketplace/provider-directory/,13,,
77847,77847,01-10-2019,IA,SERFF,Combined Dental Network,www.dentemax.com; www.stratose.com/find-a-provider,13,,
85930,85930,01-10-2019,IA,SERFF,Sanford Health Plan Iowa Network,http://www.viiad.com/shp/provider_search_main.asp,13,,
88678,88678,01-10-2019,IA,SERFF,IA SHOP Navigate,http://www.uhc.com/find-a-physician/shopianavigate,13,,
88678,88678,01-10-2019,IA,SERFF,IA SHOP Choice Plus,http://www.uhc.com/find-a-physician/shopiachoiceplus,13,,
89617,89617,01-10-2019,IA,SERFF,Principal Plan Dental,http://c3.go2dental.com/member/dental_search/provsel.cgi,14,,
93078,93078,01-10-2019,IA,SERFF,Midlands Choice,https://www.medica.com/insureproviders,13,,
16724,16724,01-10-2019,IL,SERFF,IL IEX Compass,http://www.uhc.com/find-a-physician/xilcompass,13,,
17522,17522,01-10-2019,IL,SERFF,United of Omaha Network,www.mutualofomaha.com/dental,13,,
18715,18715,01-10-2019,IL,SERFF,Dentegra Dental PPO,https://www.dentegra.com/find-a-dentist,13,,
20129,20129,01-10-2019,IL,SERFF,Health Alliance Elite Nework,https://www.healthalliance.org/Guests/ProviderSearch?DirectoryName=IEX,13,,
20129,20129,01-10-2019,IL,SERFF,Health Alliance Elite Network,https://www.healthalliance.org/Guests/ProviderSearch?DirectoryName=IEX,14,,
20129,20129,01-10-2019,IL,SERFF,Health Alliance Methodist Network,https://www.healthalliance.org/Guests/ProviderSearch?DirectoryName=MEX,13,,
20129,20129,01-10-2019,IL,SERFF,Health Alliance Riverside Network,https://www.healthalliance.org/Guests/ProviderSearch?DirectoryName=REX,13,,
20545,20545,01-10-2019,IL,SERFF,DenteMax LLC,www.dentemax.com,14,,
27833,27833,01-10-2019,IL,SERFF,IlliniCare Health Network,http://ambetter.illinicare.com/findadoc,15,,
30680,30680,01-10-2019,IL,SERFF,Ameritas PPO Dental Network,www.standard.com,16,,
35670,35670,01-10-2019,IL,SERFF,CoventryOne Silver/Bronze Exchange PPO,http://moslcovoneppo.coventryproviders.com,17,,
35670,35670,01-10-2019,IL,SERFF,CoventryOne Carelink from Coventry,http://moslcovonecarelink.coventryproviders.com,13,,
35670,35670,01-10-2019,IL,SERFF,FocusedCare HPN,http://moslfocusedcarehpn.coventryproviders.com,13,,
35670,35670,01-10-2019,IL,SERFF,CoventryOne Gold Exchange PPO,http://moslcovoneppo.coventryproviders.com,13,,
36096,36096,01-10-2019,IL,SERFF,Blue Choice Preferred PPO,https://public.hcsc.net/providerfinder/search.do?corpEntCd=IL1&residencestate=IL&product=BCE&entryPt=SHOP,14,,
36096,36096,01-10-2019,IL,SERFF,Blue Choice Preferred PPO,https://public.hcsc.net/providerfinder/search.do?corpEntCd=IL1&residencestate=IL&product=BCE&entryPt=MKT,13,,
36096,36096,01-10-2019,IL,SERFF,BlueCare Dental PPO,http://www.bcbsil.com/providers/dental.htm,13,,
36096,36096,01-10-2019,IL,SERFF,Blue Precision HMO,https://public.hcsc.net/providerfinder/search.do?corpEntCd=IL1&residencestate=IL&product=BAV&entryPt=SHOP,13,,
36096,36096,01-10-2019,IL,SERFF,Blue Precision HMO,https://public.hcsc.net/providerfinder/search.do?corpEntCd=IL1&residencestate=IL&product=BAV&entryPt=MKT,13,,
36096,36096,01-10-2019,IL,SERFF,BlueCare Direct,https://public.hcsc.net/providerfinder/search.do?corpEntCd=IL1&residencestate=IL&product=BHD&entryPt=MKT,13,,
36096,36096,01-10-2019,IL,SERFF,BlueCare Direct,https://public.hcsc.net/providerfinder/search.do?corpEntCd=IL1&residencestate=IL&product=BHD&entryPt=SHOP,14,,
36096,36096,01-10-2019,IL,SERFF,PPO,https://public.hcsc.net/providerfinder/search.do?corpEntCd=IL1&residencestate=IL&product=PPO&entryPt=MKT,13,,
36096,36096,01-10-2019,IL,SERFF,PPO,https://public.hcsc.net/providerfinder/search.do?corpEntCd=IL1&residencestate=IL&product=PPO&entryPt=SHOP,13,,
39096,39096,01-10-2019,IL,SERFF,Connection Dental and Stratose,https://www.kclgroupbenefits.com/services/providers.aspx,13,,
40653,40653,01-10-2019,IL,SERFF,Principal Plan Dental,http://c3.go2dental.com/member/dental_search/provsel.cgi,13,,
45634,45634,01-10-2019,IL,SERFF,DSM USA Insurance Company Inc Marketplace,http://www.dentaquest.com/marketplace/il/,13,,
53528,53528,01-10-2019,IL,SERFF,Advantage Plus 2.0,https://www.unitedconcordia.com/find-a-dentist/?network=30,13,,
53554,53554,01-10-2019,IL,SERFF,Assurant Dental Network,http://assurant.go2dental.com/member/dental_search/srchinp.cgi?plan_number=45&plan_state=45_,13,,
58288,58288,01-10-2019,IL,SERFF,Chicago HMOx,https://www.humana.com/finder/search?customerId=1059&pfpkey=793,13,,
58288,58288,01-10-2019,IL,SERFF,Illinois HMOx,https://www.humana.com/finder/search?customerID=1107&pfpkey=1028,14,,
59928,59928,01-10-2019,IL,SERFF,Ameritas PPO Dental Network,www.reliancestandard.com,13,,
60600,60600,01-10-2019,IL,SERFF,Delta Dental of Illinois,http://www.deltadentalilexchange.com/find-a-dentist/,14,,
68303,68303,01-10-2019,IL,SERFF,HumanaDental PPO/Traditional Preferred,https://www.humana.com/finder/search?customerId=1085&pfpkey=317,15,,
68303,68303,01-10-2019,IL,SERFF,ChoicePOS,https://www.humana.com/finder/search?customerId=1059&pfpkey=385,13,,
75159,75159,01-10-2019,IL,SERFF,Ameritas PPO Dental Network,www.ameritas.com,14,,
77956,77956,01-10-2019,IL,SERFF,Careington Maximum Care Network,www.careington.com/co/maxcare,15,,
78463,78463,01-10-2019,IL,SERFF,IL IEX Harken,http://www.harkenhealth.com/providers/OurDocs-IL,13,,
79763,79763,01-10-2019,IL,SERFF,LLH PPO 1,https://www.landoflincolnhealth.org/find-a-doctor/small-business,13,,
79763,79763,01-10-2019,IL,SERFF,LLH PPO 1,https://www.landoflincolnhealth.org/find-a-doctor/individual,14,,
79763,79763,01-10-2019,IL,SERFF,LLH PPO 2,https://www.landoflincolnhealth.org/find-a-doctor/individual,13,,
79763,79763,01-10-2019,IL,SERFF,LLH PPO 2,https://www.landoflincolnhealth.org/find-a-doctor/small-business,13,,
79763,79763,01-10-2019,IL,SERFF,LLH PPO 3,https://www.landoflincolnhealth.org/find-a-doctor/individual,13,,
79763,79763,01-10-2019,IL,SERFF,LLH PPO 3,https://www.landoflincolnhealth.org/find-a-doctor/small-business,13,,
79763,79763,01-10-2019,IL,SERFF,LLH PPO 4,https://www.landoflincolnhealth.org/find-a-doctor/individual,13,,
79763,79763,01-10-2019,IL,SERFF,LLH PPO 4,https://www.landoflincolnhealth.org/find-a-doctor/small-business,13,,
79763,79763,01-10-2019,IL,SERFF,LLH PPO 5,https://www.landoflincolnhealth.org/find-a-doctor/small-business,13,,
79763,79763,01-10-2019,IL,SERFF,LLH PPO 5,https://www.landoflincolnhealth.org/find-a-doctor/individual,13,,
79763,79763,01-10-2019,IL,SERFF,LLH PPO 6,https://www.landoflincolnhealth.org/find-a-doctor/small-business,13,,
79763,79763,01-10-2019,IL,SERFF,LLH PPO 6,https://www.landoflincolnhealth.org/find-a-doctor/individual,14,,
79763,79763,01-10-2019,IL,SERFF,LLH PPO 7,https://www.landoflincolnhealth.org/find-a-doctor/small-business,13,,
79763,79763,01-10-2019,IL,SERFF,LLH PPO 7,https://www.landoflincolnhealth.org/find-a-doctor/individual,14,,
79763,79763,01-10-2019,IL,SERFF,LLH PPO 8,https://www.landoflincolnhealth.org/find-a-doctor/small-business,15,,
79763,79763,01-10-2019,IL,SERFF,LLH PPO 8,https://www.landoflincolnhealth.org/find-a-doctor/individual,16,,
79763,79763,01-10-2019,IL,SERFF,LLH PPO 9,https://www.landoflincolnhealth.org/find-a-doctor/individual,13,,
79763,79763,01-10-2019,IL,SERFF,LLH PPO 9,https://www.landoflincolnhealth.org/find-a-doctor/small-business,14,,
79763,79763,01-10-2019,IL,SERFF,LLH PPO 10,https://www.landoflincolnhealth.org/find-a-doctor/individual,13,,
79763,79763,01-10-2019,IL,SERFF,LLH PPO 10,https://www.landoflincolnhealth.org/find-a-doctor/small-business,13,,
79763,79763,01-10-2019,IL,SERFF,LLH PPO 11,https://www.landoflincolnhealth.org/find-a-doctor/small-business,14,,
79763,79763,01-10-2019,IL,SERFF,LLH PPO 11,https://www.landoflincolnhealth.org/find-a-doctor/individual,15,,
83350,83350,01-10-2019,IL,SERFF,PDP PLUS,https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_IL&planType=DPPO&networkID=2,13,,
84033,84033,01-10-2019,IL,SERFF,BEST Life Nationwide,http://www.bestlife.com/exchange/dentemax.html,14,,
85099,85099,01-10-2019,IL,SERFF,DentalGuard Preferred - Individual,https://dentalexchange.guardianlife.com/providersearch,15,,
86600,86600,01-10-2019,IL,SERFF,Lincoln DentalConnect?,"http://lfg.go2dental.com/member/dental_search/searchprov.cgi?P=LFGDentalConnect&Network=L""",13,,
87304,87304,01-10-2019,IL,SERFF,First Commonwealth - Individual,https://dentalexchange.guardianlife.com/providersearch,13,,
96601,96601,01-10-2019,IL,SERFF,CoventryOne PPO Network,http://ilcovoneppo.coventryproviders.com,13,,
96601,96601,01-10-2019,IL,SERFF,Carelink from Coventry - A SwedishAmerican Partnership Network,http://ilswedishamerican.coventryproviders.com,13,,
96601,96601,01-10-2019,IL,SERFF,Carelink from Coventry - A UnityPoint Health-Methodist Partnership Network,http://ilunitypointhealthmethodist.coventryproviders.com,13,,
96601,96601,01-10-2019,IL,SERFF,Carelink from Coventry - A St. John's Hospital Partnership Network,http://ilstjohns.coventryproviders.com,13,,
96601,96601,01-10-2019,IL,SERFF,Carelink from Coventry Powered by UnityPoint Health Quad Cities,http://ilunitypointhealthquadcities.coventryproviders.com,13,,
99129,99129,01-10-2019,IL,SERFF,HMO_IL_Aetna Whole Health Chicago,http://www.aetna.com/dse/PublicExchange?site_id=QualifiedHealthPlanDoctors,13,,
11339,11339,01-10-2019,KS,SERFF,Dentegra Dental PPO,https://www.dentegra.com/find-a-dentist,13,,
12069,12069,01-10-2019,KS,SERFF,Advantage Plus,https://www.unitedconcordia.com/find-a-dentist/?network=1,14,,
12069,12069,01-10-2019,KS,SERFF,Alliance,https://www.unitedconcordia.com/find-a-dentist/?network=2,13,,
12069,12069,01-10-2019,KS,SERFF,Advantage Plus 2.0,https://www.unitedconcordia.com/find-a-dentist/?network=30,13,,
18558,18558,01-10-2019,KS,SERFF,BlueCAP,http://www.bcbsks.com/ProviderDirectory/?prefix=XSJ,14,,
18558,18558,01-10-2019,KS,SERFF,BlueCap,http://www.bcbsks.com/ProviderDirectory/?prefix=XSE,13,,
18558,18558,01-10-2019,KS,SERFF,BlueChoice,http://www.bcbsks.com/ProviderDirectory/?prefix=XSI,13,,
18558,18558,01-10-2019,KS,SERFF,BlueChoice,http://www.bcbsks.com/ProviderDirectory/?prefix=XSB,13,,
25268,25268,01-10-2019,KS,SERFF,DenteMax,https://www.truassure.com/find-a-provider,14,,
27811,27811,01-10-2019,KS,SERFF,BlueCAP Solutions,http://www.bcbsks.com/ProviderDirectory/?prefix=XSG,15,,
27811,27811,01-10-2019,KS,SERFF,BlueCAP Solutions,http://www.bcbsks.com/ProviderDirectory/?prefix=XSC,16,,
27811,27811,01-10-2019,KS,SERFF,BlueChoice Solutions,http://www.bcbsks.com/ProviderDirectory/?prefix=XSR,17,,
27811,27811,01-10-2019,KS,SERFF,BlueChoice Solutions,http://www.bcbsks.com/ProviderDirectory/?prefix=XSQ,18,,
31098,31098,01-10-2019,KS,SERFF,Ameritas PPO Dental Network,http://www.ameritas.com,19,,
38804,38804,01-10-2019,KS,SERFF,Assurant Dental Network,http://assurant.go2dental.com/member/dental_search/srchinp.cgi?plan_number=45&plan_state=45_,20,,
50274,50274,01-10-2019,KS,SERFF,KS IEX Compass,http://www.uhc.com/find-a-physician/xkscompass,21,,
51687,51687,01-10-2019,KS,SERFF,Connection Dental and Stratose,https://www.kclgroupbenefits.com/services/providers.aspx,13,,
63790,63790,01-10-2019,KS,SERFF,BEST Life Nationwide,https://www.bestlife.com/exchange/Provider.html,13,,
79684,79684,01-10-2019,KS,SERFF,Ameritas PPO Dental Network,http://www.reliancestandard.com,14,,
81711,81711,01-10-2019,KS,SERFF,Delta Dental PPO Individual,http://www.deltadentalcoversme.com/dentistsearch?entry=exchange1,15,,
81711,81711,01-10-2019,KS,SERFF,Delta Dental PPO SHOP,http://www.deltadental.com/DentistSearch/DentistSearchController.ccl?ViewProduct=B20,16,,
86067,86067,01-10-2019,KS,SERFF,DenteMax LLC,www.dentemax.com,13,,
86246,86246,01-10-2019,KS,SERFF,Ameritas PPO Dental Network,http://www.standard.com,13,,
93384,93384,01-10-2019,KS,SERFF,PDP PLUS,https://metlocator.metlife.com/metlocator/execute/Search?,13,,
94248,94248,01-10-2019,KS,SERFF,Preferred Care Blue National Plus,http://www.bluekc.com/qhp/2019-10-01/nationalplus.html,14,,
94248,94248,01-10-2019,KS,SERFF,BlueSelect National Plus with Walmart,http://www.bluekc.com/qhp/2019-10-01/wnationalplus.html,13,,
94248,94248,01-10-2019,KS,SERFF,BlueSelect National Plus with EAN,http://www.bluekc.com/qhp/2019-10-01/eannationalplus.html,13,,
94248,94248,01-10-2019,KS,SERFF,BlueSelect EAN,http://www.bluekc.com/qhp/2019-10-01/ean.html,13,,
94248,94248,01-10-2019,KS,SERFF,BlueSelect Walmart,http://www.bluekc.com/qhp/2019-10-01/wonly.html,13,,
95038,95038,01-10-2019,KS,SERFF,Renaissance Dental,www.renaissancedental.com/Find-a-Dentist,13,,
95038,95038,01-10-2019,KS,SERFF,Delta Dental,http://www.deltadental.com/DentistSearch/DentistSearchController.ccl,13,,
16205,16205,01-10-2019,ME,SERFF,Advantage Plus,https://www.unitedconcordia.com/find-a-dentist/?network=1,14,,
16205,16205,01-10-2019,ME,SERFF,Alliance,https://www.unitedconcordia.com/find-a-dentist/?network=2,15,,
16205,16205,01-10-2019,ME,SERFF,Advantage Plus 2.0,https://www.unitedconcordia.com/find-a-dentist/?network=30,16,,
20974,20974,01-10-2019,ME,SERFF,Dentegra Dental PPO,https://www.dentegra.com/find-a-dentist,13,,
28804,28804,01-10-2019,ME,SERFF,PDP PLUS,https://metlocator.metlife.com/metlocator/execute/Search?,13,,
33653,33653,01-10-2019,ME,SERFF,Maine Statewide Network,http://www.healthoptions.org/Search-provider,13,,
46874,46874,01-10-2019,ME,SERFF,Principal Plan Dental,http://c3.go2dental.com/member/dental_search/provsel.cgi,13,,
48396,48396,01-10-2019,ME,SERFF,Pathway X Enhanced,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=VBI,14,,
48396,48396,01-10-2019,ME,SERFF,Pathway X,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=VBG,15,,
48396,48396,01-10-2019,ME,SERFF,Blue Choice PPO and Dental Complete,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=VBL,16,,
48396,48396,01-10-2019,ME,SERFF,HMO Maine and Dental Complete,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=VBB,13,,
48396,48396,01-10-2019,ME,SERFF,Dental Complete,http://www.geoaccess.com/awp/Dental/PO/begin.asp?Gateway=False&st=DV&Company=Anthem-BCBS&netcode=DVC,14,,
70024,70024,01-10-2019,ME,SERFF,Ameritas PPO Dental Network,www.reliancestandard.com,13,,
76302,76302,01-10-2019,ME,SERFF,Renaissance Dental,www.renaissancedental.com/Find-a-Dentist,14,,
76302,76302,01-10-2019,ME,SERFF,Delta Dental,http://www.deltadental.com/DentistSearch/DentistSearchController.ccl,15,,
78496,78496,01-10-2019,ME,SERFF,Indemnity,Indemnity,16,,
86432,86432,01-10-2019,ME,SERFF,Ameritas PPO Dental Network,www.ameritas.com,13,,
96667,96667,01-10-2019,ME,SERFF,Harvard Pilgrim Health Care Full Network,https://www.providerlookuponline.com/Harvardpilgrim/po7/gateway.aspx?networkid=3465439,13,,
96667,96667,01-10-2019,ME,SERFF,Maine's Choice Network,https://www.providerlookuponline.com/Harvardpilgrim/po7/gateway.aspx?networkid=3473795,13,,
11083,11083,01-10-2019,MI,SERFF,PDP PLUS,https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_MI&planType=DPPO&networkID=2,13,,
11103,11103,01-10-2019,MI,SERFF,First Commonwealth - Individual,https://dentalexchange.guardianlife.com/providersearch,13,,
12858,12858,01-10-2019,MI,SERFF,DenteMax,https://www.truassure.com/find-a-provider,13,,
15560,15560,01-10-2019,MI,SERFF,Dental DNoA Preferred Network,http://www.bcbsm.com/tools/find-a-doctor.html?network=dental,13,,
15560,15560,01-10-2019,MI,SERFF,PPO Trust,http://www.bcbsm.com/index/common/marketplace/2019-10-01/ppo.html,13,,
15560,15560,01-10-2019,MI,SERFF,PPO Trust,http://www.bcbsm.com/index/common/marketplace/2019-10-01/group-ppo.html,14,,
15560,15560,01-10-2019,MI,SERFF,Southeast Michigan Local Network,http://www.bcbsm.com/index/common/marketplace/2019-10-01/metro-detroit-epo.html,15,,
26380,26380,01-10-2019,MI,SERFF,Combined Dental Network,www.dentemax.com; www.stratose.com/find-a-provider,16,,
27093,27093,01-10-2019,MI,SERFF,Connection Dental and Stratose,https://www.kclgroupbenefits.com/services/providers.aspx,13,,
29241,29241,01-10-2019,MI,SERFF,PPO Network - Indv,http://priorityhealth.prismisp.com/,13,,
29698,29698,01-10-2019,MI,SERFF,HMO/POS Network,http://priorityhealth.prismisp.com/,13,,
29698,29698,01-10-2019,MI,SERFF,HMO Spectrum Health Partners Network,http://www.priorityhealth.com/spectrum-health-partners-network?utm_source=FFM&utm_content=SHP_network&utm_campaign=2019-10-01OEP,14,,
31256,31256,01-10-2019,MI,SERFF,DENCAP Dental Plans Provider Network,http://www.dencap.com,15,,
34620,34620,01-10-2019,MI,SERFF,Harbor Choice Individual HMO Network,https://www.harborhealthchoice.com/ProviderDirectory,13,,
34620,34620,01-10-2019,MI,SERFF,Harbor Choice Plus Individual HMO Network,https://www.harborhealthchoice.com/ProviderDirectory,14,,
35700,35700,01-10-2019,MI,SERFF,DenteMax,http://www.bestlife.com/exchange/dentemax.html,13,,
36380,36380,01-10-2019,MI,SERFF,Assurant Dental Network,http://assurant.go2dental.com/member/dental_search/srchinp.cgi?plan_number=45&plan_state=45_,13,,
37651,37651,01-10-2019,MI,SERFF,HAP HMO Full Network,https://www.choosehap.org/find-a-hap-doctor,14,,
37651,37651,01-10-2019,MI,SERFF,Henry Ford Choice,https://www.choosehap.org/find-a-hap-doctor,13,,
37651,37651,01-10-2019,MI,SERFF,Genesys Choice,https://www.choosehap.org/find-a-hap-doctor,13,,
38791,38791,01-10-2019,MI,SERFF,Ameritas PPO Dental Network,www.ameritas.com,13,,
46016,46016,01-10-2019,MI,SERFF,Ameritas PPO Dental Network,www.reliancestandard.com,14,,
46275,46275,01-10-2019,MI,SERFF,Detroit HMOx,https://www.humana.com/finder/search?customerId=1059&pfpkey=813,13,,
46275,46275,01-10-2019,MI,SERFF,Michigan HMOx,https://www.humana.com/finder/search?customerID=1102&pfpkey=1022,13,,
47007,47007,01-10-2019,MI,SERFF,Principal Plan Dental,http://c3.go2dental.com/member/dental_search/provsel.cgi,14,,
47638,47638,01-10-2019,MI,SERFF,Retailers Insurance Company Dental Network,www.deltadental.com,15,,
47822,47822,01-10-2019,MI,SERFF,Dentemax,www.securiandental.com,13,,
53678,53678,01-10-2019,MI,SERFF,DenteMax Plus,http://www.alwayscarebenefits.com/comm/providers/MIDentalProviderDirectory.pdf,13,,
58594,58594,01-10-2019,MI,SERFF,Meridian Choice (Bronson),http://www.mhplan.com/meridianchoice/providers/index.php?location=provider&page=providerdirectory_live,14,,
58594,58594,01-10-2019,MI,SERFF,Meridian Choice (Michigan),http://www.mhplan.com/meridianchoice/providers/index.php?location=provider&page=providerdirectory_live,15,,
60829,60829,01-10-2019,MI,SERFF,Traditional,http://www.phphealthanswers.com/traditional-network-plans,16,,
60829,60829,01-10-2019,MI,SERFF,Exclusive,http://www.phphealthanswers.com/exclusive-network-plans,13,,
61465,61465,01-10-2019,MI,SERFF,United of Omaha Network,www.mutualofomaha.com/dental,14,,
62294,62294,01-10-2019,MI,SERFF,HumanaDental PPO/Traditional Preferred,https://www.humana.com/finder/search?customerId=1085&pfpkey=317,15,,
63631,63631,01-10-2019,MI,SERFF,MI SHOP Choice,http://www.uhc.com/find-a-physician/shopmichoice,13,,
63631,63631,01-10-2019,MI,SERFF,MI SHOP Navigate,http://www.uhc.com/find-a-physician/shopminavigate,14,,
63641,63641,01-10-2019,MI,SERFF,Advantage Plus,https://www.unitedconcordia.com/find-a-dentist/?network=1,13,,
63641,63641,01-10-2019,MI,SERFF,Alliance,https://www.unitedconcordia.com/find-a-dentist/?network=2,13,,
63641,63641,01-10-2019,MI,SERFF,Advantage Plus 2.0,https://www.unitedconcordia.com/find-a-dentist/?network=30,13,,
66587,66587,01-10-2019,MI,SERFF,DentalGuard Preferred - Individual,https://dentalexchange.guardianlife.com/providersearch,13,,
67183,67183,01-10-2019,MI,SERFF,Total Health Care Network,http://providersearch.thcmi.com/,13,,
67577,67577,01-10-2019,MI,SERFF,Alliance Health and Life,https://www.choosehap.org/find-a-hap-doctor,13,,
71667,71667,01-10-2019,MI,SERFF,MI IEX Compass,http://www.uhc.com/find-a-physician/xmicompass,14,,
74709,74709,01-10-2019,MI,SERFF,Lincoln DentalConnect?,"http://lfg.go2dental.com/member/dental_search/searchprov.cgi?P=LFGDentalConnect&Network=L""",13,,
74917,74917,01-10-2019,MI,SERFF,MHP Commercial Provider Network,http://www.mclarenhealthplan.org/McLarenHealthPlan/FindaDoctormhp.aspx,13,,
75936,75936,01-10-2019,MI,SERFF,Delta Dental,http://www.deltadental.com/DentistSearch/DentistSearchController.ccl,13,,
79116,79116,01-10-2019,MI,SERFF,Careington Maximum Care Network,www.careington.com/co/maxcare,13,,
30751,30751,01-10-2019,MT,SERFF,Blue Cross Blue Shield Montana Dental Network,http://www.bcbs-mt.com/provider_finder/dental.html,13,,
30751,30751,01-10-2019,MT,SERFF,Blue Focus POS,https://public.hcsc.net/providerfinder/search.do?corpEntCd=MT1&residencestate=MT&product=BLC&entryPt=MKT,13,,
30751,30751,01-10-2019,MT,SERFF,Blue Preferred PPO,https://public.hcsc.net/providerfinder/search.do?corpEntCd=MT1&residencestate=MT&product=PPO&entryPt=SHOP,13,,
32225,32225,01-10-2019,MT,SERFF,Engage,http://www.providerlookuponline.com/coventry/po7/gateway.aspx?plancode=255&clientprodcode=125504,13,,
59110,59110,01-10-2019,MT,SERFF,Indemnity,Indemnity,13,,
59968,59968,01-10-2019,MT,SERFF,Ameritas PPO Dental Network,www.reliancestandard.com,14,,
70415,70415,01-10-2019,MT,SERFF,Ameritas PPO Dental Network,www.ameritas.com,13,,
71788,71788,01-10-2019,MT,SERFF,Delta Dental PPO,www.deltadentalins.com/find-a-dentist,14,,
93895,93895,01-10-2019,MT,SERFF,BEST Life Nationwide,http://www.bestlife.com/exchange/dentemax.html,15,,
15438,15438,01-10-2019,NE,SERFF,OA_POS_Nebraska,http://www.providerlookuponline.com/coventry/po7/gateway.aspx?plancode=240&clientprodcode=124004,13,,
15438,15438,01-10-2019,NE,SERFF,POS_CHI Health Omaha Powered by UniNet,http://nesmallgroup.coventryproviders.com,13,,
15438,15438,01-10-2019,NE,SERFF,POS_MIPPA,http://nesmallgroup.coventryproviders.com,14,,
15438,15438,01-10-2019,NE,SERFF,OA_HMO_CHI Health Omaha,http://www.providerlookuponline.com/coventry/po7/gateway.aspx?plancode=240&clientprodcode=124001,13,,
15438,15438,01-10-2019,NE,SERFF,OA_POS_MIPPA,http://www.providerlookuponline.com/coventry/po7/gateway.aspx?plancode=240&clientprodcode=124003,13,,
15438,15438,01-10-2019,NE,SERFF,POS_Methodist Health Partners,http://nesmallgroup.coventryproviders.com,13,,
15438,15438,01-10-2019,NE,SERFF,POS_Nebraska Health Network,http://nesmallgroup.coventryproviders.com,13,,
15438,15438,01-10-2019,NE,SERFF,OA_HMO_Methodist HealthPartners,http://www.providerlookuponline.com/coventry/po7/gateway.aspx?plancode=240&clientprodcode=124002,14,,
15438,15438,01-10-2019,NE,SERFF,OA_HMO_Nebraska Health Network,http://www.providerlookuponline.com/coventry/po7/gateway.aspx?plancode=240&clientprodcode=124005,13,,
20305,20305,01-10-2019,NE,SERFF,Midlands Choice,https://www.medica.com/insureproviders,13,,
26099,26099,01-10-2019,NE,SERFF,United of Omaha Network,www.mutualofomaha.com/dental,14,,
29678,29678,01-10-2019,NE,SERFF,NEtwork BLUE PPO,http://nebraskablue.prismisp.com,13,,
36768,36768,01-10-2019,NE,SERFF,Ameritas PPO Dental Network,www.ameritas.com,13,,
44751,44751,01-10-2019,NE,SERFF,NE IEX Compass,http://www.uhc.com/find-a-physician/xnecompass,14,,
45550,45550,01-10-2019,NE,SERFF,Delta Dental PPO plus Premier,http://www.deltadentalne.org/findADentist,15,,
48282,48282,01-10-2019,NE,SERFF,DenteMax,https://www.truassure.com/find-a-provider,13,,
50022,50022,01-10-2019,NE,SERFF,BEST Life Nationwide,http://www.bestlife.com/exchange/dentemax.html,13,,
64117,64117,01-10-2019,NE,SERFF,Renaissance Dental,www.renaissancedental.com/Find-a-Dentist,13,,
64117,64117,01-10-2019,NE,SERFF,Delta Dental,http://www.deltadental.com/DentistSearch/DentistSearchController.ccl,13,,
78502,78502,01-10-2019,NE,SERFF,DenteMax LLC,www.dentemax.com,13,,
88667,88667,01-10-2019,NE,SERFF,Preferred Dentist Program-PDP PLUS,https://metlocator.metlife.com/metlocator/execute/Search?,13,,
99568,99568,01-10-2019,NE,SERFF,Careington Maximum Care Network,www.careington.com/co/maxcare,13,,
19304,19304,01-10-2019,NH,SERFF,New Hampshire Statewide Network,http://www.healthoptions.org/Search-provider,13,,
21709,21709,01-10-2019,NH,SERFF,Ameritas PPO Dental Network,www.standard.com,13,,
36773,36773,01-10-2019,NH,SERFF,Ameritas PPO Dental Network,www.reliancestandard.com,14,,
44500,44500,01-10-2019,NH,SERFF,PDP PLUS,https://metlocator.metlife.com/metlocator/execute/Search?,13,,
57601,57601,01-10-2019,NH,SERFF,Dental Complete,http://www.geoaccess.com/awp/Dental/PO/begin.asp?Gateway=False&st=DV&Company=Anthem-BCBS&netcode=DVC,13,,
59025,59025,01-10-2019,NH,SERFF,Harvard Pilgrim Health Care of NE HMO,https://www.providerlookuponline.com/Harvardpilgrim/po7/gateway.aspx?networkid=3465439,13,Individual,No
59025,59025,01-10-2019,NH,SERFF,Harvard Pilgrim Health Care of NE ElevateHealth,https://www.providerlookuponline.com/Harvardpilgrim/po7/gateway.aspx?networkid=3469771,13,SHOP (Small Group),No
59025,59025,01-10-2019,NH,SERFF,Harvard Pilgrim Health Care of NE New Hampshire Network,https://www.providerlookuponline.com/Harvardpilgrim/po7/gateway.aspx?networkid=3472787,13,Individual,No
61163,61163,01-10-2019,NH,SERFF,HMO,http://minutemanhealth.org/members/doctor-pharmacy-search,13,Individual,No
61163,61163,01-10-2019,NH,SERFF,HMO Extended,http://minutemanhealth.org/members/doctor-pharmacy-search,13,Individual,No
72953,72953,01-10-2019,NH,SERFF,Renaissance Dental,www.renaissancedental.com/Find-a-Dentist,13,Individual,No
